id,date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,latitude,longitude,line_name,month,time_range,month_number,hour,year,Index,Check
507,2019-01-26,12:15,Saturday,KIPLING STATION,MUTO,5,10,W,BD,5335,Misc. Transportation Other - Employee Non-Chargeable,43.637222,-79.536111,Bloor Danforth,January,12-3PM,1,12,2019,43491KIPLING STATION5,#REF!
508,2019-01-26,12:32,Saturday,KENNEDY BD STATION,SUDP,4,9,W,BD,5312,Disorderly Patron,43.73255,-79.26361,Bloor Danforth,January,12-3PM,1,12,2019,43491KENNEDY BD STATION4,#REF!
509,2019-01-26,13:40,Saturday,OLD MILL STATION,MUI,30,35,E,BD,5078,Injured or ill Customer (On Train) - Transported,43.65,-79.494722,Bloor Danforth,January,12-3PM,1,13,2019,43491OLD MILL STATION30,#REF!
510,2019-01-26,14:50,Saturday,YORK MILLS STATION,PUSTS,3,6,S,YU,6066,Signals - Train Stops,43.744167,-79.406667,Yonge University Spadina,January,12-3PM,1,14,2019,43491YORK MILLS STATION3,#REF!
511,2019-01-26,15:33,Saturday,WOODBINE STATION,EUDO,4,8,W,BD,5022,Door Problems - Faulty Equipment,43.686389,-79.312778,Bloor Danforth,January,3-6PM,1,15,2019,43491WOODBINE STATION4,#REF!
512,2019-01-26,17:02,Saturday,VICTORIA PARK STATION,SUDP,19,23,E,BD,5006,Disorderly Patron,43.695,-79.288611,Bloor Danforth,January,3-6PM,1,17,2019,43491VICTORIA PARK STATION19,#REF!
513,2019-01-26,17:19,Saturday,ROYAL YORK STATION,SUDP,4,8,E,BD,5219,Disorderly Patron,43.648056,-79.511389,Bloor Danforth,January,3-6PM,1,17,2019,43491ROYAL YORK STATION4,#REF!
514,2019-01-26,18:05,Saturday,ST PATRICK STATION,MUD,5,8,S,YU,5506,Door Problems - Passenger Related,43.654722,-79.388333,Yonge University Spadina,January,6-9PM,1,18,2019,43491ST PATRICK STATION5,#REF!
515,2019-01-26,18:52,Saturday,COXWELL STATION,EUTR,4,8,W,BD,5195,Trucks,43.684167,-79.323056,Bloor Danforth,January,6-9PM,1,18,2019,43491COXWELL STATION4,#REF!
516,2019-01-26,18:58,Saturday,FINCH STATION,MUTO,11,14,S,YU,5841,Misc. Transportation Other - Employee Non-Chargeable,43.780556,-79.414722,Yonge University Spadina,January,6-9PM,1,18,2019,43491FINCH STATION11,#REF!
517,2019-01-26,19:35,Saturday,EGLINTON WEST STATION,SUDP,8,13,N,YU,5771,Disorderly Patron,43.699209,-79.435819,Yonge University Spadina,January,6-9PM,1,19,2019,43491EGLINTON WEST STATION8,#REF!
518,2019-01-26,21:30,Saturday,WOODBINE STATION,SUDP,4,9,E,BD,5325,Disorderly Patron,43.686389,-79.312778,Bloor Danforth,January,9PM-1:30AM,1,21,2019,43491WOODBINE STATION4,#REF!
519,2019-01-27,0:57,Sunday,VAUGHAN MC STATION,MUI,5,10,N,YU,5706,Injured or ill Customer (On Train) - Transported,43.794167,-79.5275,Yonge University Spadina,January,9PM-1:30AM,1,0,2019,43492VAUGHAN MC STATION5,#REF!
520,2019-01-27,8:11,Sunday,SHEPPARD WEST STATION,PUSSW,5,10,N,YU,5461,Track Switch Failure - Signal Related Problem,43.749444,-79.461944,Yonge University Spadina,January,5-9AM,1,8,2019,43492SHEPPARD WEST STATION5,#REF!
521,2019-01-27,8:32,Sunday,GREENWOOD STATION,MUDD,4,8,E,BD,5071,Door Problems - Debris Related,43.6825,-79.330278,Bloor Danforth,January,5-9AM,1,8,2019,43492GREENWOOD STATION4,#REF!
522,2019-01-27,9:27,Sunday,ISLINGTON STATION,EUNT,5,10,W,BD,5331,Equipment - No Trouble Found,43.645278,-79.524444,Bloor Danforth,January,9AM-12PM,1,9,2019,43492ISLINGTON STATION5,#REF!
523,2019-01-27,10:02,Sunday,EGLINTON STATION,PUSIS,3,8,N,YU,5906,Signals Track Weather Related,43.705833,-79.398333,Yonge University Spadina,January,9AM-12PM,1,10,2019,43492EGLINTON STATION3,#REF!
524,2019-01-27,10:12,Sunday,DUPONT STATION,MUATC,8,13,N,YU,5486,ATC Project,43.674584,-79.40683,Yonge University Spadina,January,9AM-12PM,1,10,2019,43492DUPONT STATION8,#REF!
525,2019-01-27,12:46,Sunday,MIDLAND STATION,ERDO,4,10,N,SRT,3017,Door Problems - Faulty Equipment,43.770417,-79.271944,Scarborough Rail Transit,January,12-3PM,1,12,2019,43492MIDLAND STATION4,#REF!
526,2019-01-27,13:06,Sunday,COXWELL STATION,MUWR,4,8,E,BD,5356,Work Refusal,43.684167,-79.323056,Bloor Danforth,January,12-3PM,1,13,2019,43492COXWELL STATION4,#REF!
527,2019-01-27,13:14,Sunday,SHEPPARD WEST STATION,TUNOA,6,11,N,YU,5731,No Operator Immediately Available ,43.749444,-79.461944,Yonge University Spadina,January,12-3PM,1,13,2019,43492SHEPPARD WEST STATION6,#REF!
528,2019-01-27,13:53,Sunday,ST GEORGE YUS STATION,MUI,5,9,N,YU,5521,Injured or ill Customer (On Train) - Transported,43.66806,-79.39972,Yonge University Spadina,January,12-3PM,1,13,2019,43492ST GEORGE YUS STATION5,#REF!
529,2019-01-27,14:06,Sunday,WOODBINE STATION,SUDP,5,9,E,BD,5140,Disorderly Patron,43.686389,-79.312778,Bloor Danforth,January,12-3PM,1,14,2019,43492WOODBINE STATION5,#REF!
530,2019-01-27,14:59,Sunday,DAVISVILLE STATION,PUSIS,5,9,S,YU,5956,Signals Track Weather Related,43.697778,-79.397222,Yonge University Spadina,January,12-3PM,1,14,2019,43492DAVISVILLE STATION5,#REF!
531,2019-01-27,15:53,Sunday,DAVISVILLE STATION,PUSIS,9,13,N,YU,5991,Signals Track Weather Related,43.697778,-79.397222,Yonge University Spadina,January,3-6PM,1,15,2019,43492DAVISVILLE STATION9,#REF!
532,2019-01-27,17:38,Sunday,ST GEORGE YUS STATION,MUPAA,4,8,N,YU,5801,Passenger Assistance Alarm Activated - No Trouble Found,43.66806,-79.39972,Yonge University Spadina,January,3-6PM,1,17,2019,43492ST GEORGE YUS STATION4,#REF!
533,2019-01-27,18:08,Sunday,WILSON STATION,MUATC,6,10,S,YU,5981,ATC Project,43.734167,-79.45,Yonge University Spadina,January,6-9PM,1,18,2019,43492WILSON STATION6,#REF!
534,2019-01-27,18:48,Sunday,QUEEN'S PARK STATION,SUDP,5,9,N,YU,5901,Disorderly Patron,43.66,-79.390556,Yonge University Spadina,January,6-9PM,1,18,2019,43492QUEEN'S PARK STATION5,#REF!
535,2019-01-27,19:31,Sunday,DAVISVILLE STATION,PUSIS,5,10,S,YU,6011,Signals Track Weather Related,43.697778,-79.397222,Yonge University Spadina,January,6-9PM,1,19,2019,43492DAVISVILLE STATION5,#REF!
536,2019-01-27,19:38,Sunday,WARDEN STATION,PUSIS,5,9,E,BD,5086,Signals Track Weather Related,43.711389,-79.279722,Bloor Danforth,January,6-9PM,1,19,2019,43492WARDEN STATION5,#REF!
537,2019-01-27,20:04,Sunday,DAVISVILLE STATION,PUSIS,5,10,N,YU,5871,Signals Track Weather Related,43.697778,-79.397222,Yonge University Spadina,January,6-9PM,1,20,2019,43492DAVISVILLE STATION5,#REF!
538,2019-01-27,20:16,Sunday,DAVISVILLE STATION,PUSIS,8,13,S,YU,5641,Signals Track Weather Related,43.697778,-79.397222,Yonge University Spadina,January,6-9PM,1,20,2019,43492DAVISVILLE STATION8,#REF!
539,2019-01-27,22:27,Sunday,WELLESLEY STATION,MUIR,6,11,N,YU,5931,Injured or ill Customer (On Train) - Medical Aid Refused,43.665278,-79.383889,Yonge University Spadina,January,9PM-1:30AM,1,22,2019,43492WELLESLEY STATION6,#REF!
540,2019-01-27,22:59,Sunday,WILSON STATION,EUME,5,10,N,YU,5541,RC&S Maintenance Error - (Human),43.734167,-79.45,Yonge University Spadina,January,9PM-1:30AM,1,22,2019,43492WILSON STATION5,#REF!
541,2019-01-28,0:11,Monday,ROYAL YORK STATION,SUDP,4,8,E,BD,5014,Disorderly Patron,43.648056,-79.511389,Bloor Danforth,January,9PM-1:30AM,1,0,2019,43493ROYAL YORK STATION4,#REF!
542,2019-01-28,5:55,Monday,ELLESMERE STATION,ERDB,5,10,S,SRT,3026,Disc Brakes,43.766944,-79.276389,Scarborough Rail Transit,January,5-9AM,1,5,2019,43493ELLESMERE STATION5,#REF!
543,2019-01-28,6:22,Monday,FINCH WEST STATION,MUD,3,7,N,YU,6116,Door Problems - Passenger Related,43.765278,-79.491111,Yonge University Spadina,January,5-9AM,1,6,2019,43493FINCH WEST STATION3,#REF!
544,2019-01-28,6:27,Monday,MCCOWAN STATION,ERTC,4,9,S,SRT,3022,Train Control - VOBC,43.774917,-79.251667,Scarborough Rail Transit,January,5-9AM,1,6,2019,43493MCCOWAN STATION4,#REF!
545,2019-01-28,6:50,Monday,MIDLAND STATION,MRWEA,4,9,N,SRT,3017,Weather Reports / Related Delays,43.770417,-79.271944,Scarborough Rail Transit,January,5-9AM,1,6,2019,43493MIDLAND STATION4,#REF!
546,2019-01-28,7:14,Monday,KENNEDY BD STATION,MUSC,3,5,W,BD,5060,Miscellaneous Speed Control,43.73255,-79.26361,Bloor Danforth,January,5-9AM,1,7,2019,43493KENNEDY BD STATION3,#REF!
547,2019-01-28,8:05,Monday,LAWRENCE STATION,MUI,4,6,S,YU,5091,Injured or ill Customer (On Train) - Transported,43.725,-79.402222,Yonge University Spadina,January,5-9AM,1,8,2019,43493LAWRENCE STATION4,#REF!
548,2019-01-28,8:13,Monday,COXWELL STATION,SUO,5,7,W,BD,5300,Passenger Other,43.684167,-79.323056,Bloor Danforth,January,5-9AM,1,8,2019,43493COXWELL STATION5,#REF!
549,2019-01-28,10:07,Monday,ROSEDALE STATION,PUTTC,4,7,N,YU,5416,Track Circuit Problems - Re: Defective Bolts/Bonding,43.676944,-79.388889,Yonge University Spadina,January,9AM-12PM,1,10,2019,43493ROSEDALE STATION4,#REF!
550,2019-01-28,11:40,Monday,KENNEDY BD STATION,PUSI,3,6,W,BD,5058,Signals or Related Components Failure ,43.73255,-79.26361,Bloor Danforth,January,9AM-12PM,1,11,2019,43493KENNEDY BD STATION3,#REF!
551,2019-01-28,11:48,Monday,EGLINTON STATION,PUSTS,4,7,S,YU,0,Signals - Train Stops,43.705833,-79.398333,Yonge University Spadina,January,9AM-12PM,1,11,2019,43493EGLINTON STATION4,#REF!
552,2019-01-28,14:31,Monday,DAVISVILLE STATION,PUSIS,6,9,N,YU,6066,Signals Track Weather Related,43.697778,-79.397222,Yonge University Spadina,January,12-3PM,1,14,2019,43493DAVISVILLE STATION6,#REF!
553,2019-01-28,14:58,Monday,KENNEDY BD STATION,EUBK,3,5,E,BD,5067,Brakes,43.73255,-79.26361,Bloor Danforth,January,12-3PM,1,14,2019,43493KENNEDY BD STATION3,#REF!
554,2019-01-28,15:04,Monday,MCCOWAN STATION,ERVE,5,10,S,SRT,3007,Vehicle,43.774917,-79.251667,Scarborough Rail Transit,January,3-6PM,1,15,2019,43493MCCOWAN STATION5,#REF!
555,2019-01-28,16:12,Monday,BAY STATION,EUDO,3,5,W,BD,5204,Door Problems - Faulty Equipment,43.670278,-79.39,Bloor Danforth,January,3-6PM,1,16,2019,43493BAY STATION3,#REF!
556,2019-01-28,16:14,Monday,WILSON STATION,TUNOA,3,5,S,YU,5406,No Operator Immediately Available ,43.734167,-79.45,Yonge University Spadina,January,3-6PM,1,16,2019,43493WILSON STATION3,#REF!
557,2019-01-28,16:16,Monday,ISLINGTON STATION,PUSIS,3,7,W,BD,5166,Signals Track Weather Related,43.645278,-79.524444,Bloor Danforth,January,3-6PM,1,16,2019,43493ISLINGTON STATION3,#REF!
558,2019-01-28,17:12,Monday,ISLINGTON STATION,PUSIS,5,7,W,BD,5322,Signals Track Weather Related,43.645278,-79.524444,Bloor Danforth,January,3-6PM,1,17,2019,43493ISLINGTON STATION5,#REF!
559,2019-01-28,17:22,Monday,EGLINTON STATION,PUSIS,7,9,S,YU,5936,Signals Track Weather Related,43.705833,-79.398333,Yonge University Spadina,January,3-6PM,1,17,2019,43493EGLINTON STATION7,#REF!
560,2019-01-28,18:37,Monday,ST GEORGE YUS STATION,MUIR,4,6,S,YU,5621,Injured or ill Customer (On Train) - Medical Aid Refused,43.66806,-79.39972,Yonge University Spadina,January,6-9PM,1,18,2019,43493ST GEORGE YUS STATION4,#REF!
561,2019-01-28,19:34,Monday,DUNDAS STATION,SUO,19,24,S,YU,0,Passenger Other,43.656389,-79.380833,Yonge University Spadina,January,6-9PM,1,19,2019,43493DUNDAS STATION19,#REF!
562,2019-01-28,19:50,Monday,DAVISVILLE STATION,PUSIS,4,7,S,YU,5471,Signals Track Weather Related,43.697778,-79.397222,Yonge University Spadina,January,6-9PM,1,19,2019,43493DAVISVILLE STATION4,#REF!
563,2019-01-28,20:42,Monday,ISLINGTON STATION,PUSIS,5,8,E,BD,5359,Signals Track Weather Related,43.645278,-79.524444,Bloor Danforth,January,6-9PM,1,20,2019,43493ISLINGTON STATION5,#REF!
564,2019-01-28,20:44,Monday,OLD MILL STATION,TUOS,5,8,E,BD,5004,Operator Overshot Platform,43.65,-79.494722,Bloor Danforth,January,6-9PM,1,20,2019,43493OLD MILL STATION5,#REF!
565,2019-01-29,5:46,Tuesday,VICTORIA PARK STATION,MUWEA,174,178,W,BD,5082,Weather Reports / Related Delays,43.695,-79.288611,Bloor Danforth,January,5-9AM,1,5,2019,43494VICTORIA PARK STATION174,#REF!
566,2019-01-29,6:03,Tuesday,PAPE STATION,PUTTC,4,8,W,BD,5366,Track Circuit Problems - Re: Defective Bolts/Bonding,43.68,-79.345,Bloor Danforth,January,5-9AM,1,6,2019,43494PAPE STATION4,#REF!
567,2019-01-29,6:53,Tuesday,SHEPPARD STATION,MUSC,3,8,S,YU,6061,Miscellaneous Speed Control,#N/A,#N/A,Yonge University Spadina,January,5-9AM,1,6,2019,43494SHEPPARD STATION3,#REF!
568,2019-01-29,7:48,Tuesday,COXWELL STATION,MUTO,3,5,W,BD,5060,Misc. Transportation Other - Employee Non-Chargeable,43.684167,-79.323056,Bloor Danforth,January,5-9AM,1,7,2019,43494COXWELL STATION3,#REF!
569,2019-01-29,10:18,Tuesday,KENNEDY BD STATION,PUSNT,4,8,W,BD,5352,Signal Problem - No Trouble,43.73255,-79.26361,Bloor Danforth,January,9AM-12PM,1,10,2019,43494KENNEDY BD STATION4,#REF!
570,2019-01-29,11:31,Tuesday,DAVISVILLE STATION,PUTIS,3,6,S,YU,5971,Ice / Snow Related Problems,43.697778,-79.397222,Yonge University Spadina,January,9AM-12PM,1,11,2019,43494DAVISVILLE STATION3,#REF!
571,2019-01-29,14:27,Tuesday,YONGE BD STATION,EUDO,5,8,W,BD,5246,Door Problems - Faulty Equipment,#N/A,#N/A,Bloor Danforth,January,12-3PM,1,14,2019,43494YONGE BD STATION5,#REF!
572,2019-01-29,15:59,Tuesday,ST CLAIR STATION,TUOS,3,5,S,YU,5436,Operator Overshot Platform,43.687778,-79.393056,Yonge University Spadina,January,3-6PM,1,15,2019,43494ST CLAIR STATION3,#REF!
573,2019-01-29,16:03,Tuesday,UNION STATION,MUI,13,15,N,YU,5641,Injured or ill Customer (On Train) - Transported,43.645556,-79.380556,Yonge University Spadina,January,3-6PM,1,16,2019,43494UNION STATION13,#REF!
574,2019-01-29,16:07,Tuesday,DONLANDS STATION,MUWEA,3,5,W,BD,5183,Weather Reports / Related Delays,43.681111,-79.337778,Bloor Danforth,January,3-6PM,1,16,2019,43494DONLANDS STATION3,#REF!
575,2019-01-29,16:48,Tuesday,KENNEDY BD STATION,PUSIS,3,5,W,BD,5283,Signals Track Weather Related,43.73255,-79.26361,Bloor Danforth,January,3-6PM,1,16,2019,43494KENNEDY BD STATION3,#REF!
576,2019-01-29,17:44,Tuesday,YONGE SHP STATION,EUOE,5,10,W,SHP,6171,Rail Cars & Shops Opr. Error,#N/A,#N/A,Sheppard,January,3-6PM,1,17,2019,43494YONGE SHP STATION5,#REF!
577,2019-01-29,18:00,Tuesday,FINCH WEST STATION,MUATC,6,8,E,YU,5556,ATC Project,43.765278,-79.491111,Yonge University Spadina,January,6-9PM,1,18,2019,43494FINCH WEST STATION6,#REF!
578,2019-01-29,18:28,Tuesday,WARDEN STATION,PUSIS,3,6,W,BD,5289,Signals Track Weather Related,43.711389,-79.279722,Bloor Danforth,January,6-9PM,1,18,2019,43494WARDEN STATION3,#REF!
579,2019-01-29,18:35,Tuesday,MUSEUM STATION,MUIR,7,9,N,YU,5831,Injured or ill Customer (On Train) - Medical Aid Refused,43.667222,-79.393611,Yonge University Spadina,January,6-9PM,1,18,2019,43494MUSEUM STATION7,#REF!
580,2019-01-29,19:39,Tuesday,EGLINTON STATION,PUSIS,5,7,N,YU,5621,Signals Track Weather Related,43.705833,-79.398333,Yonge University Spadina,January,6-9PM,1,19,2019,43494EGLINTON STATION5,#REF!
581,2019-01-29,20:05,Tuesday,KENNEDY BD STATION,EUAC,3,6,W,BD,5001,Air Conditioning,43.73255,-79.26361,Bloor Danforth,January,6-9PM,1,20,2019,43494KENNEDY BD STATION3,#REF!
582,2019-01-29,20:34,Tuesday,LAWRENCE WEST STATION,SUO,3,7,S,YU,5586,Passenger Other,43.715833,-79.444167,Yonge University Spadina,January,6-9PM,1,20,2019,43494LAWRENCE WEST STATION3,#REF!
583,2019-01-29,20:55,Tuesday,KENNEDY BD STATION,EUTR,4,8,W,BD,5175,Trucks,43.73255,-79.26361,Bloor Danforth,January,6-9PM,1,20,2019,43494KENNEDY BD STATION4,#REF!
584,2019-01-29,23:39,Tuesday,MAIN STREET STATION,MUPAA,3,7,W,BD,5325,Passenger Assistance Alarm Activated - No Trouble Found,43.689028,-79.301667,Bloor Danforth,January,9PM-1:30AM,1,23,2019,43494MAIN STREET STATION3,#REF!
585,2019-01-29,23:47,Tuesday,COXWELL STATION,MUI,3,7,W,BD,5325,Injured or ill Customer (On Train) - Transported,43.684167,-79.323056,Bloor Danforth,January,9PM-1:30AM,1,23,2019,43494COXWELL STATION3,#REF!
586,2019-01-30,1:45,Wednesday,EGLINTON STATION,PUTIS,4,8,N,YU,5586,Ice / Snow Related Problems,43.705833,-79.398333,Yonge University Spadina,January,9PM-1:30AM,1,1,2019,43495EGLINTON STATION4,#REF!
587,2019-01-30,6:18,Wednesday,KENNEDY BD STATION,EUAC,3,6,W,BD,5104,Air Conditioning,43.73255,-79.26361,Bloor Danforth,January,5-9AM,1,6,2019,43495KENNEDY BD STATION3,#REF!
588,2019-01-30,6:24,Wednesday,KENNEDY SRT STATION,MRTO,3,8,N,SRT,3006,Timeout,43.7325,-79.263611,Scarborough Rail Transit,January,5-9AM,1,6,2019,43495KENNEDY SRT STATION3,#REF!
589,2019-01-30,7:26,Wednesday,LAWRENCE EAST STATION,MRTO,3,8,N,SRT,3019,Timeout,43.750278,-79.270278,Scarborough Rail Transit,January,5-9AM,1,7,2019,43495LAWRENCE EAST STATION3,#REF!
590,2019-01-30,7:46,Wednesday,ST CLAIR STATION,PUTIS,5,7,N,YU,5716,Ice / Snow Related Problems,43.687778,-79.393056,Yonge University Spadina,January,5-9AM,1,7,2019,43495ST CLAIR STATION5,#REF!
591,2019-01-30,8:26,Wednesday,ST ANDREW STATION,TUMVS,4,6,S,YU,6406,Operator Violated Signal,43.647778,-79.384722,Yonge University Spadina,January,5-9AM,1,8,2019,43495ST ANDREW STATION4,#REF!
592,2019-01-30,8:28,Wednesday,KENNEDY BD STATION,EUAC,3,6,E,BD,5221,Air Conditioning,43.73255,-79.26361,Bloor Danforth,January,5-9AM,1,8,2019,43495KENNEDY BD STATION3,#REF!
593,2019-01-30,8:36,Wednesday,BROADVIEW STATION,MUI,4,6,W,BD,5227,Injured or ill Customer (On Train) - Transported,43.676944,-79.358333,Bloor Danforth,January,5-9AM,1,8,2019,43495BROADVIEW STATION4,#REF!
594,2019-01-30,8:55,Wednesday,LANSDOWNE STATION,EUAC,3,5,E,BD,5001,Air Conditioning,43.659167,-79.442778,Bloor Danforth,January,5-9AM,1,8,2019,43495LANSDOWNE STATION3,#REF!
595,2019-01-30,8:56,Wednesday,CASTLE FRANK STATION,MUI,3,5,W,BD,5274,Injured or ill Customer (On Train) - Transported,43.673611,-79.368889,Bloor Danforth,January,5-9AM,1,8,2019,43495CASTLE FRANK STATION3,#REF!
596,2019-01-30,8:58,Wednesday,BLOOR STATION,MUPAA,3,5,S,YU,5471,Passenger Assistance Alarm Activated - No Trouble Found,#N/A,#N/A,Yonge University Spadina,January,5-9AM,1,8,2019,43495BLOOR STATION3,#REF!
597,2019-01-30,9:03,Wednesday,ST ANDREW STATION,TUMVS,4,6,S,YU,6001,Operator Violated Signal,43.647778,-79.384722,Yonge University Spadina,January,9AM-12PM,1,9,2019,43495ST ANDREW STATION4,#REF!
598,2019-01-30,9:04,Wednesday,ROSEDALE STATION,MUIR,6,8,N,YU,5681,Injured or ill Customer (On Train) - Medical Aid Refused,43.676944,-79.388889,Yonge University Spadina,January,9AM-12PM,1,9,2019,43495ROSEDALE STATION6,#REF!
599,2019-01-30,9:12,Wednesday,LAWRENCE EAST STATION,ERDO,5,10,S,SRT,3016,Door Problems - Faulty Equipment,43.750278,-79.270278,Scarborough Rail Transit,January,9AM-12PM,1,9,2019,43495LAWRENCE EAST STATION5,#REF!
600,2019-01-30,9:22,Wednesday,LAWRENCE STATION,MUIR,3,5,S,YU,5736,Injured or ill Customer (On Train) - Medical Aid Refused,43.725,-79.402222,Yonge University Spadina,January,9AM-12PM,1,9,2019,43495LAWRENCE STATION3,#REF!
601,2019-01-30,10:17,Wednesday,DAVISVILLE STATION,PUTIS,5,7,S,YU,6031,Ice / Snow Related Problems,43.697778,-79.397222,Yonge University Spadina,January,9AM-12PM,1,10,2019,43495DAVISVILLE STATION5,#REF!
602,2019-01-30,11:04,Wednesday,MCCOWAN STATION,ERAC,5,10,N,SRT,3017,Air Conditioning,43.774917,-79.251667,Scarborough Rail Transit,January,9AM-12PM,1,11,2019,43495MCCOWAN STATION5,#REF!
603,2019-01-30,11:53,Wednesday,DAVISVILLE STATION,PUTIS,3,6,N,YU,5731,Ice / Snow Related Problems,43.697778,-79.397222,Yonge University Spadina,January,9AM-12PM,1,11,2019,43495DAVISVILLE STATION3,#REF!
604,2019-01-30,12:49,Wednesday,DUPONT STATION,TUATC,7,10,N,YU,5496,ATC Operator Related,43.674584,-79.40683,Yonge University Spadina,January,12-3PM,1,12,2019,43495DUPONT STATION7,#REF!
605,2019-01-30,13:55,Wednesday,OSSINGTON STATION,MUI,11,14,E,BD,5365,Injured or ill Customer (On Train) - Transported,43.662222,-79.426667,Bloor Danforth,January,12-3PM,1,13,2019,43495OSSINGTON STATION11,#REF!
606,2019-01-30,14:52,Wednesday,FINCH STATION,TUNIP,4,7,S,YU,5831,Operator Not In Position,43.780556,-79.414722,Yonge University Spadina,January,12-3PM,1,14,2019,43495FINCH STATION4,#REF!
607,2019-01-30,14:56,Wednesday,CHESTER STATION,MUI,13,15,W,BD,5204,Injured or ill Customer (On Train) - Transported,43.678333,-79.3525,Bloor Danforth,January,12-3PM,1,14,2019,43495CHESTER STATION13,#REF!
608,2019-01-30,15:16,Wednesday,SCARB CTR STATION,ERDO,6,12,S,SRT,3019,Door Problems - Faulty Equipment,#N/A,#N/A,Scarborough Rail Transit,January,3-6PM,1,15,2019,43495SCARB CTR STATION6,#REF!
609,2019-01-30,15:23,Wednesday,MCCOWAN STATION,MRTO,6,12,N,SRT,3007,Timeout,43.774917,-79.251667,Scarborough Rail Transit,January,3-6PM,1,15,2019,43495MCCOWAN STATION6,#REF!
610,2019-01-30,15:53,Wednesday,WILSON STATION,PUSSW,16,19,S,YU,6111,Track Switch Failure - Signal Related Problem,43.734167,-79.45,Yonge University Spadina,January,3-6PM,1,15,2019,43495WILSON STATION16,#REF!
611,2019-01-30,15:56,Wednesday,WILSON STATION,PUSSW,8,11,S,YU,6136,Track Switch Failure - Signal Related Problem,43.734167,-79.45,Yonge University Spadina,January,3-6PM,1,15,2019,43495WILSON STATION8,#REF!
612,2019-01-30,16:20,Wednesday,ST CLAIR STATION,TUOS,7,9,S,YU,5816,Operator Overshot Platform,43.687778,-79.393056,Yonge University Spadina,January,3-6PM,1,16,2019,43495ST CLAIR STATION7,#REF!
613,2019-01-30,16:36,Wednesday,ST CLAIR STATION,TUOS,8,10,S,YU,6031,Operator Overshot Platform,43.687778,-79.393056,Yonge University Spadina,January,3-6PM,1,16,2019,43495ST CLAIR STATION8,#REF!
614,2019-01-30,17:03,Wednesday,WARDEN STATION,PUSIS,3,5,E,BD,5300,Signals Track Weather Related,43.711389,-79.279722,Bloor Danforth,January,3-6PM,1,17,2019,43495WARDEN STATION3,#REF!
615,2019-01-30,17:31,Wednesday,SCARB CTR STATION,MRTO,6,12,N,SRT,3003,Timeout,#N/A,#N/A,Scarborough Rail Transit,January,3-6PM,1,17,2019,43495SCARB CTR STATION6,#REF!
616,2019-01-30,17:36,Wednesday,WILSON STATION,PUSSW,3,5,S,YU,0,Track Switch Failure - Signal Related Problem,43.734167,-79.45,Yonge University Spadina,January,3-6PM,1,17,2019,43495WILSON STATION3,#REF!
617,2019-01-30,17:50,Wednesday,DUNDAS STATION,MUPAA,4,6,N,YU,5521,Passenger Assistance Alarm Activated - No Trouble Found,43.656389,-79.380833,Yonge University Spadina,January,3-6PM,1,17,2019,43495DUNDAS STATION4,#REF!
618,2019-01-30,18:05,Wednesday,WILSON STATION,PUSSW,3,5,S,YU,0,Track Switch Failure - Signal Related Problem,43.734167,-79.45,Yonge University Spadina,January,6-9PM,1,18,2019,43495WILSON STATION3,#REF!
619,2019-01-30,18:06,Wednesday,WILSON STATION,PUSSW,3,5,S,YU,0,Track Switch Failure - Signal Related Problem,43.734167,-79.45,Yonge University Spadina,January,6-9PM,1,18,2019,43495WILSON STATION3,#REF!
620,2019-01-30,18:15,Wednesday,DUNDAS STATION,SUDP,3,5,N,YU,5406,Disorderly Patron,43.656389,-79.380833,Yonge University Spadina,January,6-9PM,1,18,2019,43495DUNDAS STATION3,#REF!
